TweetText,TweetSentiment
Ayuh jadi insan yang berguna,positive
@NRYHTUL wehhh aku pun sama mengidam vacuum !,neutral
Pengerusi Pakatan Harapan yang juga Ketua Pembangkang Datuk Seri Anwar Ibrahim tiba di Istana Negara jam 10.30 pagi https://t.co/yoqquq0lIR,neutral
Macam padu gak TT yang ni. Boleh follow dia https://t.co/6ZAKkTnaKf,
local : Penang international : haaaaaaaaa takdak perancangan lagi tapi nak p Krabi kalau boleh,positive
Berpagian dalam banyak nya rahmat.... Alhamdulillah99x untuk sekian kali.. Nya moga syukur saya disertai kata kerj https://t.co/isrgKpJUmy,positive
@ZiraNazarudin Semoga tabah,positive
ENJOI! bersama abamekso EP03 hantar shah balik putrajaya skrg jugak- https://t.co/88gA7I4r9d,neutral
@a_osul sik asik,neutral
Alhamdulillah settle dah 4 unit wheelchair untuk PPV Gua Musang. Semoga bermanfaat untuk @omarojak and team. Terima https://t.co/MCpf1kaDBW,positive
0853 SEKATAN POLIS Lebuhraya NKVE(E1): - Tol Duta menghala masuk ke KL - Tol Subang menghala ke Jln Lapangan Terbang Subang. #rakitaKL #kltu @Rakitamy,neutral
"Ketua Pegawai Penguatkuasa KPDNHEP Kelantan, Azanizam Affendi Juri berkata, 11 premis perniagaan dikompaun selepas https://t.co/3EM08lWDfM",neutral
Jaranglah dapat tengok orang buat mcm ni. Hahahahaha,positive
Just posted a photo @ Pejabat Penerangan Daerah Marang https://t.co/qHPlkUrVcD,neutral
"Yb @Khairykj Dekat Pusat Vaksin di Dewan Muafakat Johor Taman Adda, sudah ada 1 mesin Nocomax utk bio-disinfeksi. https://t.co/0MNC7aoFWu",neutral
Doakan yang baik baik,positive
"Dulu sekali kena , kali ni pun kena lagi sis awak nak dengki dgn saya awak dpt apa je ek ? Saya pun manusia biasa https://t.co/xu645X6FZo",neutral
@jvncock Ganti pakai jempol kaki,positive
WARTAWAN RASMI LAMAN REFORMASI: Panas! Adun dedah Pegawai Khas Exco Perak dapat 24... https://t.co/g5EZXokH6U,neutral
"Keluar rumah panas, sampai mamak nak tapau tiber lebat selebatnya.",positive
Yeayy harini sempat order.. kt foodpanda xde rider.. guna Grab tp jauh giler sampai Seremban.. padahal sini ada 2 o https://t.co/wEpInFxgRi,positive
"Pasangan yang hormat pada pasangan, pasti akan dibalas dengan hormat. . Buang perkataan 'sporting' untuk perkara yg https://t.co/h9hWSX89Hn",positive
@fwopforlife dorg tanya budak mana pastu kita cakap orang selangor tapi mak kita tak tahu pun yg mana satu skshsjsh https://t.co/hhFqeNHHde,positive
@OuUzG5TxrGt4dyC @jezlai @LHDNMofficial Roger beb,neutral
@rafiqahramli Haha macam biasa nanti pm tepi. Terus sampai.,neutral
"And nak tahu tak apa lagi best!?? Free postage tu, tak kira lah awak duduk mana tau! Semenanjung ke sabah sarawak ke NIHON sekali pun, free!!",positive
Terus patuhi SOP dan penjagaan kebersihan yang baik dalam menghentikan penularan COVID-19. Info On Wheels 2/6/2021 Parlimen : Tanah Merah Dun : Gual Ipoh Masa : 10.30 pg / 2.30 ptg Hebahan Proklamasi Darurat/Pematuhan SOP/Vaksin #bergheh https://t.co/37I3jw7Dk2,neutral
Kesiannya Sara tanggung semua tuu. #rinduawakseparuhnyawa,positive
Iguro Obanai and Shinazugawa Sanemi https://t.co/1269OSlIY1,neutral
Acara lompat pagar musim pkp.. https://t.co/TCBhrA5FRH,positive
"Saya kehilangan kucing betina pakai kolar pink, umo tak pasti tapi dah besar. Hilang dari tahun lepas masih mencarinya hingga sekarang. Hilang di shah alam, dia kucing penakot sesiapa jumpa bole tengok corak di tangn &amp; kakinya. Mohon RT harap ada keajaiban jumpa semula. TQ https://t.co/tltDdfAKH5",positive
"Satu lagi kebakaran besar hari ini di Israel. Residents of Abu Ghosh, Ma'ale Hahamisha told to leave as fire brigade warns flames not under control. Ya Allah, atas setiap satu kesulitan yang mereka lakukan ke atas saudara kami di , Kau timpakanlah mereka dengan bencana. https://t.co/aidqviWIJ9",positive
POCO X3 Pro 8gb+256gb jadi rm1099. Hmm hmm hmmm https://t.co/so0wiZzNAT,neutral
Ada lagi org percaya mamat ni?,negative
@ainrara95 Weh tengok kat mana ?,neutral
Berapa jam je I tidur. Aura I kuat jugak ni ...i shared dgn you disini menda baik .I perlukan kawan atau sahabat https://t.co/dUklK3F2Y8,positive
@mynocontext Mencari di manakah relevan PSA dia ni. https://t.co/mnEn2VXZTT,negative
@erul_kerul Hb nyah,negative
@MrSugarfree310 Cantik itu,positive
"@Sarawak_Aritok X pakei selepar/ kasut sik hal juak...mun masuk/keluar simpang x bri signal,..hahaha..",positive
"Betullah orang kata, manusia ni awal awal je beria. Bila dah jumpa orang baru or bosan, mula la berubah sikit sikit. https://t.co/yNSzmn4KyT",positive
@irfaanfikri Makan lah,positive
@ferrcomell hahahaha jgn emosi,negative
"SITUASI PENYAKIT COVID-19, WABAK KOLERA DAN WABAK DENGGI NEGERI SABAH 09 JUN 2021 Sumber: Pengarah Kesihatan Nege https://t.co/fGqvS6gg3L",neutral
Buku Lawas &gt; Linguistik Bandingan Tipologis Oleh : Gorys Keraf Tahun 1990. 197 Halaman Harga 65.000. Minat? https://t.co/3VB7IFytdP,neutral
@SevimAtabay Sabah sabah Peker aciklamis.,neutral
"Nampak seronok disitu @ Kuala Lumpur, Malaysia https://t.co/nFr38FSLOa",positive
Hi orang ampang. Dekat mana nk jogging ni yang tak kena saman? Cuaca mcm tgh syok ja ni nk jogging,positive
Sabah sabah sabah sabah,neutral
"Diungkapkan Arsjad, Musyawarah Nasional (Munas) VIII Kadin yang akan digelar di Kendari, Sulawesi Tenggara, akhir J https://t.co/tbpsIi3D4x",neutral
@effie_mohamad Comelnya diaaaa ni,positive
@symmirilhm Palam cit. tmpt kau x hujan ke tu,neutral
@fiq_skyrover @AmirulFuturist Ini hal perlembagaan. Bila pulak Fed Gov mintak tangguh. Sebab Covid-19 lah DUN dibia https://t.co/7YVgfc7Vod,positive
"@chicsinred @dayangnoor Uish, jangan cakap kuat2. Hehe.",positive
"Tahukah anda bahawa pada Julai 2019, seramai 280+ orang termasuk nelayan-nelayan daripada Pulau Pinang, Kedah dan Perak pernah turun ke Parliamen utk membantah #PenangSouthReclamation? Ini adalah hari bersejarah &amp; solidariti utk para nelayan! #PenangTolakTambak #CancelPSR https://t.co/OzLuOJtKky",positive
"COVID-19: Kejayaan UK rekod kematian sifar yakinkan kerajaan keberkesanan PICK JOHOR BAHRU, 6 JUN: Kejayaan United https://t.co/UWD4XbgJz3",positive
"Kerja aku dlm sebulan cmtu dah boleh settle. Tapi sbb rule sampah yg dorg ni buat, aku tak boleh nak masuk. Mana ak https://t.co/YcR3difQcy",positive
Polis memandang serius dakwaan itu dan tidak teragak-agak mengambil tindakan tegas. #AWANInews #AWANI745 https://t.co/7hfbCwGiMl,positive
Pengawasan lalulintas media pembawa domestik masuk di terminal kargo bandara @HumasBKIPM #MenteriKelautanPerikanan #MenteriTrenggono #SaktiWahyuTrenggono #MenteriKKP https://t.co/fHooKfU7BN,neutral
selama ni aku bodoh2 patutlah dapat jantan,negative
nak angkat satu la makerz ni,positive
"takutnya tengok feminist yang extremists ni, ya allah jauhkan lah",neutral
"I suka sabah &amp; sarawak But nowadays i into sarawak, hari2 tgok channel tvs, kalau show yg takde sub, pura2 faham j https://t.co/jkLR6Y4b4Z",positive
Poster malas-malas yang pernah saya submit last minute untuk pertandingan Sungai Selangor anjuran @teamselangorofl Baru teringat ada simpan. Jadi saya kongsikan di sini untuk manfaat semua. #SayangiSungaiSelangor https://t.co/YMZ1TfGxlb,positive
Susah jadi rakyat Selangor. Bola kena bantai. Politik kena bantai. @selangorfc diam pun kena bantai. Kes Covid pun kena bantai. Jalan rosak skit kena bantai. Kami ni dah rasa spt penduduk Gaza. Asyik kena blame je.,neutral
"[Hebahan @ NS Daily] Ahad, 06 Jun 2021 TAMPIN: Laporan paip utama pecah bersaiz 6 inci di Jalan Sungai Dua, Air K https://t.co/f3IMTLlaGL",neutral
@YERIMxOL Capek jempol gak Nav??,neutral
MASIH KETAWAIN INI ANDBWUDVAKSBAK https://t.co/utdty0HWqI,positive
@zuhyrazack Thanks! Doakan kejayaan haha,positive
@syumietera Yess Kedah memelihara budayanya dari dicemari budaya luar,positive
Tiap tiap minggu ad ulcer! Hm,neutral
apa lah yang korang tak puas hati dengan aku ha? benda tak betul semua korang tuju kat aku padahal aku sendiri takt https://t.co/gAZPZbw9MH,negative
@TSDMujeebudeen @KEADILAN @anwaribrahim @dapmalaysia @DAPSYMalaysia Makan sabun lg baik,negative
@warakyum Awak buat salah apa?,neutral
"@halduniawiii Sapiens yuval noah ke ? Berbaloi jugak tu. Beli je, baca nanti boleh. Haha.",positive
"@halduniawiii Sapiens yuval noah ke ? Berbaloi jugak tu. Beli je, baca nanti boleh. Haha.",positive
"Semasa funeral ayahnya, datang seorang lelaki hensem yang mengaku dia adalah adik kandung ayahnya dan akhirnya tinggal sebumbung. Ibunya yang unstable, seakan terus tertarik dengan adik iparnya itu. India berasa ada something yang tak kena. Rasanya apa? Filem ni mindblown! https://t.co/Vy3MaVwtgT",positive
Tersangka Penganiaya Santri di Deli Serdang hingga Meninggal Bertambah jadi 3 Orang: Penetapan kedua tersangka baru itu setelah polisi melakukan pemeriksaan mendalam terhadap tersangka utama yakni ALH (17) yang merupakan kakak kelas korban. https://t.co/1GZvknETxZ,negative
@AWATNINews Biarlah dia balik kelantan.orang Kelantan semua kaya dah skrg.air tak payah buat bila nak minum.tingga https://t.co/S6kaT1nEeG,negative
Dialek Negeri Sembilan: moncikau #Dialek #DekadBahasaKebangsaan #BahasaJiwaBangsa https://t.co/6AyYklfdg2,neutral
Pakai induction dengan temp control. Dapat tahu pasal temp-time relationship dengan meats. How meats break down by https://t.co/23oMvBRU4c,neutral
Dron mampu mengesan suhu badan melebihi 37.5 darjah Celsius dari jarak 20m di udara. #AWANInews #AWANIpagi #HapusCOVID19 https://t.co/4Vfr6fgp4N,neutral
"Untuk geng kedah, hangpa kalau ada kemusykilan jangan tanya. Kalau hangpa tanya itu dianggap fitnah. Tapi kalau nak fitnah PH, tu takpe, tu dianggap persoalan. https://t.co/BHZPTEZz1e",negative
"@jusstabox 8 inch @ 36 pcs RM 20 DELIVERYYY AREA - selangor - kuala lumpur - melaka - negeri sembilan - teluk intan, perak - terengganu (tapi closed sampai 12/6, after tu openn) https://t.co/Litm4IhnDa",neutral
"#ShahAlam Sultan Selangor, Sultan Sharafuddin Idris Shah Alhaj menzahirkan ucapan tahniah kepada Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah sempena Ulang Tahun Hari Keputeraan Rasmi baginda, hari ini. https://t.co/ulXBzG90FE",positive
@QaiSuhaimi___ Haha asal ada pace 54 tu,neutral
@sadgirlnisa ada berkait mcm ni ke? ke pasal Big Bro yg melawat Sabah? https://t.co/ZsFbrTlc90,neutral
@alexanderialeo @syedsigaraga Bagus idea tu... Hahahha.. lepas tu kena block..,negative
Sedap!!,positive
Average cadence pun dah improve banyak. Lepasni boleh target 180spm,positive
Polisi memberikan izin untuk menyelenggarakan Liga 1 dan Liga 2 dengan syarat untuk para supporter tidak membuat ke https://t.co/hkQe0rBsGw,neutral
@husnimohdamin Baiklah. Teach me senpaiii,positive
@mosyukiborhan tahniah syuk!,positive
ALLAHUAKHBAR JANJI TAKNAK MARAH MARAH DAH MITI PROMOTE CIKMAK! YA ALLAH THANK YOU SO MUCH!,positive
@rafzanfazren Bertuahnya you sis,positive
Lembik terus weh,negative
Buat yang qrt duh aku ga expect bakal banyak yang qrt https://t.co/n6kVc2MYdI,positive
"Kajang pak malau kajang berlipat, Kajang hamba mengkuang layu, Dagang pak malay dagang berempat, Dagang hamba musafir lalu",neutral
Dulu zaman kena marah tak hafal sifir pegang buku tulis baca yg cover blakang tu sambil menangis kat bucu bilik,negative
Lapar dan mengantuk,negative
Riweh nya,neutral
Yong tau foo goreng dengan mee wantan subang ria mesti rindu aku kan,positive
@501Awani Salam Takziah,negative
@QaiSuhaimi___ Kahkah..kasut2 rare ni mmg menggugat..cuma laju x laju je tgn tekan nk beli tu,positive
ya allah seronoknya dapat baringggggg,positive
@izzatjamok suria sebatang dengan teh tarik,neutral
"Sabah State Gov under state program akan agih 10,000 laptops for hardcore poor students. Data pelajar kurang mampu throughout Sabah ni adalah dari e-kasih.",positive
"Ada quote yg mungkin kalian suka~ ""Menyakiti hati seseorang itu seperti melempar batu ke lautan, Mudah sekali, Tapi apakah kamu tau . . . Seberapa dalam batu itu tenggelam?"" #IkatanCinta #IkatanCintaEp309",neutral
Ehh Huda mai balik umah umi .... #rinduawakseparuhnyawa,positive
Gosok... Cuci... Basuh... Guna semula... https://t.co/GGivWLJuy7,neutral
@WALLSOFBLACK sik askm,neutral
@loqi38 @MusytaqAshari Jadi sekarang ni siapa yang boleh tentukan siapa yang boleh motivasi orang siapa yang tak? https://t.co/qdUyPlyXGN,negative
@RinaMohdHarun @MuhyiddinYassin nak tanya #Sabah sebagai Wilayah berapa keluarga Wanita Tunggal dapat? 10K bakul ini untuk seluruh #Malaysia ker? tak cukup ni @anwaribrahim @madiustangau @hannahyeoh @SyedSaddiq @GobindSinghDeo @FelixJSaang @EwonBenedick h,negative
"@laalllaaauraa Cibiru juga udah ditutup polisi , buah batu sama pasir kaliki disegel satpol pp malah",negative
"Jumlah kes positif COVID-19 yang dicatatkan pada hari ini 9 Jun 2021 di seluruh negara, Pahang dan Kuantan. https://t.co/x0medHC9yy",neutral
CassToff KYCINE AllStarSayaSaASAP https://t.co/Y6vBkC0K0m,neutral
Wujud lagi ke Skuad Bridged Gempur Pemuda BN ni?,neutral
Satu kluster baharu Covid-19 dilaporkan di Pahang hari ini. Kluster Jaya Gading Sumber: Jabatan Kesihatan Negeri Pahang. https://t.co/dLN3sMRmYn,negative
@asyrafsaharudin Macam dah terlambat start episode 1 ni,negative
"saya lebih suka bini bijak dari saya, biarlah nak belajar sampai phd pon saya sanggup tunggu. Bukan setakat bijak, https://t.co/He7RB97TB0",positive
Thank you encik sebab tweet macam ni. Kesian tengok adik saya clueless sebab dah 8 hari positif tapi belum dapat feedback dari kkm dan pakai gelang. Hanya kuarantin di rumah. Dia sedang menghadapi kesukaran bernafas. Hari ini lepas pergi CAC mereka terus bawak ke hospital.,negative
Saya dapat interview kat pejabat tanah padang terap! 23/5 - Hantar resume 4/6- Dapat interview dah!! cepat kan? Hasil beli resume kreatif pakej rm22 je Berbaloi jimat pulak tu! Nak cuba pakai resume kreatif apply kerja? Tak yakin dengan Resume? https://t.co/Cgxkxw50FB,positive
jok.jomik by ya allah alh sbabk sabah ne k .adar cok huldum ya https://t.co/bL3mXU3P3J,neutral
"Dh setahun pandemic ni, hr ni first time aku beli mask sekotak",neutral
kh3 Kairi with long hair #kairi #kh #KingdomHearts https://t.co/z6qgRnf8Kf,neutral
@hafizuddingh Penat wey... Dah 8 minggu dah ni nak campur lagi 6 minggu,negative
@noorfarhanaaa Haaa meriah lain mcm rata2 dok sembang,positive
Doa khusus ummi ke anok dio yang nakal ni,positive
@karamelxyz Masih #LinearGang skarang Kiwi nampak sedap sial https://t.co/a8Rsh0Si9t,positive
last masuk sini 2019. rindu cinema MP Melaka,positive
"unimapian: ""makan mana?"" ""mak lampir""",neutral
Hari ketiga Azwar Baheera tanpa pampers. Fuhh mencabar ea,neutral
@SinarOnline Sekarang Rakyat Jelata mengalami kesusahan. Tidak dapat bekerja dan banyak perniagaan telah gulung tikar,negative
Di Mana Janji PN Bina 400 Menara Telekomunikasi Di Sabah? https://t.co/0dVfrM9Hb0 via @borneotodaynews,negative
Letih juga baca teori2 puak yang dok push penggunaan ivermectin ni. Aku tak faham kenapa tak boleh sangat tunggu re https://t.co/lXuIETaOLc,negative
"28/5/2021 - (R07) Kerja-kerja penyenggaraan longkang di laluan FT15, Jalan Subang - Sg. Buloh, daerah Petaling #TeamRoadcare https://t.co/teUUmfRfBx",neutral
@icrmpuff Jempol lu nanti jadi sixpack,neutral
oi sik sanggup fjfjfjfjdnd,neutral
@IzaraAishah Farah ini bukan ikut telunjuk israel ke?,negative
@f_hananooo Seksyen dua satu tiga kurungan satu,neutral
"Patut PH pagi santuy2, kalau dh sorang yg buat memang barai a.",negative
@hazreeq88 @twtmarathon @Twt_Jogging @twtjogging Fuh tak pernah merasa lg vf ni,neutral
Haihhh ada yang tambah lagi sepasang japgi kang,negative
"@syahiranalias Tp kilang dia mmg kilang essential,buat air kan. tp dari segi sop tktau lah jauh mana dilanggarnya",neutral
"Akhirnya punya gdm lagi, walau isinya sok mau jadi spy ala ala",positive
"Halo kak,Mohon maaf atas ketidaknyamanannya. Untuk informasi lebih lanjut silakan kakak hubungi Bank Bri LiveChat W https://t.co/fdwWD5cW4d",negative
Abe Hiroshi kira Kelantan + Sarawak la,neutral
@eizlansyahhh aku Pahang,neutral
Kenapa eh aku rindu time duduk gombak rumah nuha tu,positive
"Yeay, 2 artis kegemaran ku, Pajura dan Lisa Surihatiku, akhirnya dua dua bertudung.",positive
"#feedback tq maklang @farahthiaaa @ Kuala Lumpur, Malaysia https://t.co/Z1cBjeruQ9",positive
@hishamdanielll HAHAHAHAHAHAHAAHAHAHAHH benci laaaa location dia kadang2 detect siam sebab sebelah ni je,positive
rekaberi run https://t.co/BKaQdvQuO4,neutral
Buat kerja sekolah https://t.co/F7XHL03Rlk,neutral
Laki yg study tp aku yg buat assignment pastu aku yg rajin susun notes dia by subject. Buat folder. Download powerp https://t.co/5kRJEJhEY5,positive
@joshiepenguin Kau mabuk ya nyah,negative
Malam ni malam jumaat kan ? Bunda dah upload video ni dlm channel Anak ikan kelantan helok Nak tengok full video dia lancap + fuck bantal ? Pm bunda okay Now ada promo Rm65 utk dua channel content berbeza Limited slot ! https://t.co/4WHvMepFFx,negative
Baekhyun tops-,neutral
Sayangnya masalah tidak memberikan peringatan ... sikap terbaik selalu mawas diri,negative
@AlvaroAbimanyu1 Pulau Penyengat Tanjung Pinang. #programfolback #PuspitaNagari https://t.co/P9h2KdZs5P,neutral
Dah bg details then bg la surat kan. Format dah siap cuma masukkan details ituh pon lewweh,negative
@syazzosman Aiseh. Alu lapar ku maca ya. X kacak cita tok,neutral
Pesta besar nih kite,neutral
Jangka audio &gt; Jangka bunyi https://t.co/1gF9yTy0Ga,neutral
Baru je kot tukar screen protector,negative
Sultan Johor mengingatkan masyarakat khususnya umat Islam agar tidak mudah terpengaruh dengan golongan antivaksin. https://t.co/mRVCS9vzxu,positive
@stevestarkss Wkwkwk tp dia jg kalo ke tva gabakal punya power apa2 so i guess bkal diem aj sperti batu,neutral
Jibonay sudu kosto koray gelam...suk pailam na...hairay bides r des...sob e aki rokom....allah tumi sahajo koro...amin,neutral
"Nak beli basikal, turquoise, nak COD. Kat aku semua tinggal orange, turquoise ada 2 je, kat kedai kakak kat johor. https://t.co/Cp6ENNjcY1",neutral
"Hits namun kitsch, hujan blitz, padahal gulita. Naik-naik ke puncak gunung kasta Mati lelah karena terlalu berusaha",negative
Hehe tempat mak saya vaksin aritu https://t.co/nAM15Dpt1u,neutral
"@nshresch__ @EVallerrie Aah betul2 org sabah mcm ni , normal je hehe..tapi parent i tak la hehe..da biasa kan pnggil nama dr kecik..gituuuu",positive
Hahahahaah kak neelo kau!!! Nilai pindah selangor terus jadi tak bernilai,negative
@1163Ahmadmat Ngapa abg ni buang semua telur2 tu? Marah pasai apa ni.,negative
@chuckysemiwaras Pundek. Hike belakang rumah gua tak roger,negative
Dah lamak sik dengar heli limpas atas rumah kenak duak tiga ari tok ada balit oo ahahahahaha seremmm,negative
"RT bernamadotcom: SPR terima notis tamat tempoh DUN Sarawak, pilihan raya ditangguh di bawah Seksyen 13 Ordinan Dar https://t.co/ojJ2sHFZIc",neutral
Keluar bungkus makanan. https://t.co/W9l2euCfpB,neutral
"Siapa yang beli minyak k3nc4ng p4d0 on Shopee tu, i see you",negative
@troepen12 dukungan update softwarenya emang juara + optimalisasi tapi gatau juga kalo yang lawas bakal tetep enak https://t.co/QrDn0Y9x2K,negative
